followers,following,followers_ratio,mutual_connections,account_age,profile_complete,bio,comments,label
72065,533,135.20637898686678,20,0,95,AI researcher,Awesome!,1
10993,899,12.228031145717464,379,1,56,Traveler and food lover,Very interesting,1
96478,2655,36.33822975517891,181,3,83,Tech enthusiast,Love this!,1
96344,1470,65.54013605442177,183,1,63,Tech enthusiast,Very interesting,0
18143,2921,6.211229031153715,243,2,72,Tech enthusiast,Awesome!,1
14949,1253,11.930566640063846,349,13,72,Lover of nature,Great content!,1
791,770,1.0272727272727273,148,7,66,Just another human,Awesome!,0
56710,834,67.99760191846522,255,8,62,Traveler and food lover,Awesome!,1
27634,2210,12.504072398190045,99,5,76,AI researcher,Nice post!,1
6833,4650,1.4694623655913979,54,3,51,Tech enthusiast,Great content!,0
18499,3425,5.401167883211679,185,10,86,AI researcher,Nice post!,0
39971,1092,36.603479853479854,319,1,79,Just another human,Nice post!,0
29128,1197,24.334168755221388,85,6,53,Traveler and food lover,Very interesting,1
81826,3915,20.900638569604087,173,9,79,Tech enthusiast,Love this!,1
22273,1661,13.40939193257074,467,10,52,Tech enthusiast,Awesome!,1
13575,4655,2.9162191192266382,21,6,63,Traveler and food lover,Great content!,0
20364,261,78.02298850574712,243,9,60,AI researcher,Awesome!,0
42961,2265,18.967328918322295,59,8,89,Just another human,Nice post!,1
91189,4901,18.60620281575189,103,4,72,Just another human,Love this!,1
23658,1186,19.947723440134908,138,9,90,Just another human,Nice post!,1
50739,2450,20.709795918367348,302,3,97,AI researcher,Awesome!,1
41981,3534,11.879173740803623,158,9,81,AI researcher,Very interesting,1
18668,4371,4.2708762296957214,498,5,52,Tech enthusiast,Awesome!,1
21263,4302,4.9425848442584845,231,11,91,AI researcher,Nice post!,1
64176,3345,19.185650224215248,76,1,50,Lover of nature,Great content!,1
48573,867,56.0242214532872,17,1,58,Traveler and food lover,Great content!,0
26400,93,283.8709677419355,21,11,97,AI researcher,Great content!,0
88674,3179,27.893677256999055,183,8,58,Just another human,Great content!,1
51588,1352,38.15680473372781,144,6,61,AI researcher,Great content!,1
79035,365,216.53424657534248,37,6,50,Tech enthusiast,Love this!,1
32668,4917,6.6438885499288185,280,12,65,Traveler and food lover,Love this!,0
6862,3719,1.8451196558214573,287,4,79,Traveler and food lover,Very interesting,1
94996,1925,49.348571428571425,142,6,57,Just another human,Great content!,1
2561,3096,0.8271963824289406,12,8,95,Traveler and food lover,Nice post!,0
71957,2539,28.34068530917684,185,9,95,Lover of nature,Nice post!,1
61011,1297,47.04009252120277,473,4,59,Traveler and food lover,Awesome!,1
49169,2277,21.593763724198507,433,8,82,Just another human,Great content!,1
51717,3,17239.0,266,0,87,Traveler and food lover,Nice post!,0
33253,3493,9.519896936730603,268,12,90,AI researcher,Very interesting,0
21810,1754,12.434435575826681,96,14,71,Tech enthusiast,Nice post!,0
75949,911,83.3688254665203,433,11,65,AI researcher,Very interesting,1
57838,307,188.3973941368078,356,2,68,Lover of nature,Great content!,1
7249,4232,1.7129017013232515,293,6,60,Lover of nature,Awesome!,1
6720,4016,1.6733067729083666,0,3,60,Tech enthusiast,Awesome!,0
21394,1439,14.86726893676164,294,14,63,Tech enthusiast,Love this!,0
21048,873,24.10996563573883,26,1,88,Tech enthusiast,Great content!,1
40856,1142,35.77583187390543,35,11,75,Tech enthusiast,Nice post!,0
87993,666,132.1216216216216,159,13,93,Traveler and food lover,Awesome!,1
67831,209,324.55023923444975,424,2,69,AI researcher,Very interesting,1
38001,952,39.91701680672269,398,6,69,Lover of nature,Very interesting,0
79067,1058,74.73251417769376,30,7,54,Traveler and food lover,Nice post!,1
6981,4745,1.4712328767123288,126,10,50,Tech enthusiast,Nice post!,1
29149,4723,6.171712894346814,261,8,60,Just another human,Great content!,0
85455,4621,18.492750486907596,344,5,96,Just another human,Nice post!,1
77077,4009,19.225991519082065,496,9,59,AI researcher,Nice post!,1
80267,1869,42.94649545211343,435,8,96,Lover of nature,Nice post!,0
84752,4865,17.4207605344296,209,3,77,Lover of nature,Awesome!,0
37721,772,48.86139896373057,149,11,94,AI researcher,Great content!,1
6540,4836,1.3523573200992556,30,4,96,Tech enthusiast,Nice post!,0
11126,4031,2.7601091540560656,99,0,83,Tech enthusiast,Nice post!,1
65804,522,126.06130268199233,328,13,62,Lover of nature,Very interesting,0
292,3356,0.08700834326579261,301,8,93,Lover of nature,Awesome!,0
79483,1401,56.733047822983586,450,8,74,Lover of nature,Nice post!,0
1908,3739,0.5102968708210751,352,8,72,Tech enthusiast,Awesome!,1
4145,4344,0.9541896869244936,218,2,85,Just another human,Great content!,0
6639,3724,1.7827604726100967,252,12,61,AI researcher,Great content!,1
85130,3248,26.209975369458128,170,14,96,AI researcher,Love this!,0
89097,1859,47.9273803119957,256,9,94,Traveler and food lover,Very interesting,1
65041,4782,13.601212881639482,427,9,51,Traveler and food lover,Love this!,0
33390,4065,8.214022140221402,56,9,69,Just another human,Awesome!,1
17081,4682,3.648227253310551,8,7,65,Lover of nature,Very interesting,1
20084,2399,8.371821592330138,4,2,63,Just another human,Nice post!,1
90734,143,634.5034965034965,334,12,51,Traveler and food lover,Very interesting,1
67853,2852,23.791374474053296,113,5,98,Traveler and food lover,Very interesting,1
39911,3470,11.501729106628241,264,4,65,AI researcher,Great content!,1
11215,3696,3.0343614718614718,172,7,53,Just another human,Love this!,0
55671,718,77.53621169916434,219,2,92,Tech enthusiast,Great content!,1
5916,643,9.200622083981337,204,13,62,Traveler and food lover,Great content!,1
2601,3441,0.7558849171752398,23,0,87,AI researcher,Love this!,1
62997,2549,24.714397803060024,492,11,98,Lover of nature,Great content!,0
63380,3694,17.15755278830536,457,8,50,Just another human,Very interesting,1
80695,370,218.09459459459458,169,9,58,Traveler and food lover,Awesome!,1
54410,3651,14.902766365379348,405,8,70,Tech enthusiast,Nice post!,0
25160,787,31.969504447268108,102,2,67,Traveler and food lover,Nice post!,0
31862,950,33.538947368421056,59,1,92,Tech enthusiast,Great content!,0
42880,522,82.1455938697318,85,3,81,Just another human,Love this!,0
52766,2944,17.923233695652176,254,13,95,Tech enthusiast,Very interesting,1
56491,355,159.12957746478872,164,7,83,Tech enthusiast,Great content!,0
1293,2336,0.5535102739726028,371,5,69,AI researcher,Very interesting,0
33701,1483,22.724881995954146,166,9,92,Just another human,Very interesting,0
1135,1648,0.6887135922330098,83,14,51,Traveler and food lover,Nice post!,0
67075,3046,22.020682862770848,457,14,53,Lover of nature,Awesome!,1
26180,4632,5.651986183074266,201,0,94,Just another human,Awesome!,0
8448,2216,3.812274368231047,89,14,87,Just another human,Love this!,0
20105,4717,4.262242951028196,88,7,56,Lover of nature,Awesome!,1
16164,428,37.76635514018692,436,4,71,Traveler and food lover,Great content!,1
8014,2538,3.1576044129235616,119,12,69,AI researcher,Nice post!,1
9762,545,17.911926605504586,155,5,84,Traveler and food lover,Nice post!,0
55436,2765,20.049186256781194,460,4,53,Lover of nature,Very interesting,1
26829,4920,5.453048780487805,398,9,69,Traveler and food lover,Great content!,1
92061,3766,24.445300053106745,187,4,84,Just another human,Great content!,1
24227,659,36.76327769347496,187,2,82,AI researcher,Very interesting,0
88718,2828,31.371287128712872,261,13,70,Tech enthusiast,Very interesting,0
33004,2059,16.029140359397765,51,3,94,Traveler and food lover,Nice post!,1
15046,3328,4.521033653846154,139,4,63,Tech enthusiast,Great content!,1
77285,731,105.72503419972641,18,10,80,AI researcher,Awesome!,1
97766,1833,53.336606655755595,479,10,71,Tech enthusiast,Awesome!,1
49426,409,120.84596577017115,74,1,97,Traveler and food lover,Nice post!,1
9597,4180,2.295933014354067,229,5,79,Lover of nature,Awesome!,1
95675,3248,29.45658866995074,480,1,78,Just another human,Awesome!,1
655,4803,0.13637310014574225,129,3,85,Just another human,Great content!,0
30940,134,230.8955223880597,54,11,98,Tech enthusiast,Great content!,0
81845,4884,16.75778050778051,270,0,91,Just another human,Love this!,1
30100,4960,6.068548387096774,447,3,78,Just another human,Great content!,1
87499,667,131.18290854572714,99,13,56,Lover of nature,Love this!,1
52152,277,188.27436823104694,68,6,81,Tech enthusiast,Great content!,0
26485,3308,8.006348246674728,398,14,62,Lover of nature,Very interesting,1
18898,882,21.426303854875282,298,13,62,Lover of nature,Great content!,1
43742,2061,21.223677826297912,457,7,63,AI researcher,Love this!,0
81633,2083,39.19011041766683,16,1,55,Tech enthusiast,Awesome!,1
46315,1238,37.411147011308564,353,2,65,Lover of nature,Great content!,1
46047,2453,18.771708112515288,115,0,90,Traveler and food lover,Awesome!,1
9356,159,58.84276729559748,151,14,97,Just another human,Awesome!,1
597,2597,0.22988063149788218,329,6,70,Tech enthusiast,Great content!,1
12773,3816,3.3472222222222223,115,3,93,AI researcher,Great content!,0
59175,4375,13.525714285714285,29,10,65,Lover of nature,Very interesting,1
69625,2527,27.55243371586862,322,9,54,Traveler and food lover,Love this!,0
36126,111,325.4594594594595,50,7,73,Just another human,Great content!,1
85761,542,158.23062730627305,59,4,92,Just another human,Awesome!,1
91363,1139,80.21334503950834,228,8,50,Traveler and food lover,Awesome!,0
90311,3284,27.50030450669915,258,5,59,Tech enthusiast,Great content!,0
95658,3611,26.490722791470507,359,10,92,Just another human,Love this!,1
25566,4456,5.737432675044883,4,9,96,Just another human,Awesome!,1
59052,3558,16.596964586846543,27,1,84,Just another human,Very interesting,1
18109,2420,7.4830578512396695,253,0,80,Lover of nature,Awesome!,0
45106,1757,25.67216846898122,363,0,64,Lover of nature,Love this!,1
71996,3087,23.322319403952058,461,11,60,Just another human,Nice post!,0
13240,2307,5.739055049848288,230,11,58,AI researcher,Very interesting,1
29019,976,29.732581967213115,394,13,51,Just another human,Very interesting,1
70979,723,98.1728907330567,455,13,93,Tech enthusiast,Nice post!,1
33876,2571,13.176196032672111,356,8,79,AI researcher,Very interesting,1
84256,325,259.2492307692308,199,0,65,Tech enthusiast,Very interesting,1
76985,1530,50.31699346405229,331,2,97,Traveler and food lover,Very interesting,1
41865,1946,21.513360739979444,270,11,50,Traveler and food lover,Awesome!,1
81567,4487,18.178515712057052,338,1,97,Lover of nature,Awesome!,1
6426,2431,2.6433566433566433,303,14,55,Lover of nature,Great content!,0
72526,4112,17.637645914396888,382,14,95,Lover of nature,Great content!,0
55925,3511,15.928510395898604,45,14,60,Traveler and food lover,Awesome!,1
18068,846,21.35697399527187,27,11,82,Tech enthusiast,Very interesting,0
76647,4965,15.437462235649546,6,3,66,AI researcher,Love this!,0
40728,568,71.70422535211267,231,0,83,Lover of nature,Nice post!,0
32612,3689,8.840336134453782,198,14,95,Traveler and food lover,Great content!,0
74668,2180,34.25137614678899,93,0,89,Lover of nature,Very interesting,1
78122,2020,38.674257425742574,81,3,74,Just another human,Great content!,1
58077,3320,17.493072289156625,87,12,71,AI researcher,Love this!,1
27526,2321,11.859543300301594,389,12,75,Tech enthusiast,Very interesting,1
87979,1647,53.41772920461445,185,13,76,Lover of nature,Awesome!,1
1099,4004,0.2744755244755245,242,3,87,Just another human,Love this!,1
37356,3910,9.553964194373401,67,6,58,Just another human,Great content!,0
74673,3421,21.82782812043262,310,7,86,AI researcher,Very interesting,1
10497,2532,4.145734597156398,450,12,54,Traveler and food lover,Very interesting,1
165,357,0.46218487394957986,432,7,67,Traveler and food lover,Nice post!,0
67504,3082,21.90266060999351,373,7,71,Lover of nature,Nice post!,1
76239,2281,33.42349846558527,434,13,95,Lover of nature,Nice post!,1
38557,4132,9.331316553727008,186,13,61,Traveler and food lover,Awesome!,1
28805,2461,11.704591629418935,238,11,93,Tech enthusiast,Very interesting,0
55306,2788,19.83715925394548,389,13,71,Tech enthusiast,Very interesting,0
21457,4210,5.096674584323041,217,8,55,Just another human,Great content!,0
36608,1198,30.557595993322202,107,0,85,AI researcher,Awesome!,0
41824,1279,32.70054730258014,306,8,76,Tech enthusiast,Nice post!,0
90761,466,194.76609442060087,37,9,96,Lover of nature,Very interesting,1
75340,4001,18.830292426893276,394,7,64,Tech enthusiast,Nice post!,1
98755,3349,29.48790683786205,435,0,66,AI researcher,Love this!,1
87970,1488,59.119623655913976,348,6,52,Lover of nature,Awesome!,0
63288,4943,12.803560590734373,275,8,59,AI researcher,Nice post!,0
55087,4598,11.98064375815572,9,3,74,Traveler and food lover,Awesome!,0
71916,4537,15.851002865329512,25,12,70,AI researcher,Very interesting,1
9538,326,29.257668711656443,47,14,89,AI researcher,Love this!,1
93822,1766,53.12684031710079,346,12,58,AI researcher,Great content!,0
50110,4163,12.036992553447034,369,8,73,Lover of nature,Love this!,0
8189,304,26.9375,13,0,81,AI researcher,Awesome!,0
48791,4580,10.653056768558953,99,8,52,AI researcher,Love this!,1
55277,1441,38.360166551006245,186,5,82,Just another human,Very interesting,1
82389,149,552.9463087248322,11,3,92,Lover of nature,Awesome!,1
23962,3035,7.895222405271829,371,11,94,AI researcher,Awesome!,1
53808,2632,20.443768996960486,378,11,61,Tech enthusiast,Very interesting,1
98706,96,1028.1875,278,4,78,AI researcher,Nice post!,0
50949,3456,14.7421875,340,14,70,Tech enthusiast,Great content!,1
29526,4378,6.744175422567382,327,6,88,Traveler and food lover,Love this!,0
56536,2370,23.854852320675107,166,9,83,Traveler and food lover,Great content!,0
10459,3468,3.0158592848904267,121,12,82,Lover of nature,Great content!,1
50300,529,95.08506616257088,392,3,81,Lover of nature,Very interesting,1
86671,2311,37.503678061445264,471,7,69,Traveler and food lover,Nice post!,0
72964,4676,15.60393498716852,94,2,52,Lover of nature,Great content!,1
22756,1664,13.67548076923077,24,1,53,Tech enthusiast,Awesome!,1
68000,3365,20.208023774145616,16,0,66,Tech enthusiast,Nice post!,0
58820,2342,25.115286080273272,425,13,99,Just another human,Very interesting,1
83307,4906,16.98063595597228,28,12,66,Lover of nature,Great content!,1
15233,693,21.98124098124098,443,5,68,Lover of nature,Very interesting,0
72247,4331,16.681366889863774,322,1,53,Just another human,Love this!,0
2607,952,2.7384453781512605,340,7,78,AI researcher,Very interesting,1
65687,1361,48.26377663482733,312,14,66,Tech enthusiast,Awesome!,0
2669,539,4.9517625231910944,71,10,71,AI researcher,Very interesting,1
86526,820,105.51951219512195,269,9,51,Just another human,Nice post!,1
74577,3163,23.577932342712614,249,12,91,Lover of nature,Love this!,1
15047,3926,3.8326541008660215,294,3,61,AI researcher,Awesome!,0
46748,272,171.86764705882354,143,8,94,Lover of nature,Love this!,0
71688,1029,69.66763848396502,273,3,60,Just another human,Awesome!,1
12119,3666,3.3057828696126568,222,3,89,Traveler and food lover,Love this!,1
22020,1243,17.715205148833466,74,12,78,Lover of nature,Great content!,0
8797,1142,7.703152364273205,101,11,69,AI researcher,Very interesting,1
8482,593,14.303541315345699,19,7,54,AI researcher,Nice post!,1
23393,1606,14.566002490660026,116,11,74,Just another human,Nice post!,0
61719,4211,14.656613630966516,173,12,83,AI researcher,Great content!,1
69795,3378,20.661634103019537,372,7,61,Tech enthusiast,Love this!,1
34528,4072,8.479371316306484,172,4,77,Lover of nature,Very interesting,1
53919,4303,12.53056007436672,3,2,83,Tech enthusiast,Great content!,0
18361,3695,4.96914749661705,339,11,55,Just another human,Love this!,0
69634,2351,29.618885580603997,478,1,68,Tech enthusiast,Very interesting,1
53340,4208,12.675855513307985,147,14,61,Tech enthusiast,Love this!,1
15292,1441,10.612074947952811,394,8,74,Lover of nature,Nice post!,1
84876,3627,23.40115798180314,113,13,62,Lover of nature,Very interesting,0
21788,1883,11.570897503983005,320,8,66,Traveler and food lover,Nice post!,0
24274,3712,6.539331896551724,491,4,61,Tech enthusiast,Nice post!,1
59685,185,322.6216216216216,401,13,52,Lover of nature,Very interesting,0
5085,4997,1.0176105663398038,166,12,73,Tech enthusiast,Great content!,0
75958,221,343.70135746606337,299,14,57,Tech enthusiast,Love this!,0
48464,3189,15.197240514267795,480,7,97,Just another human,Very interesting,0
28375,1094,25.93692870201097,117,6,85,Just another human,Nice post!,0
72776,2946,24.703326544467075,99,2,75,Tech enthusiast,Love this!,1
48210,2475,19.47878787878788,273,11,94,Just another human,Very interesting,1
11012,2616,4.209480122324159,174,4,57,Lover of nature,Great content!,1
13957,2013,6.933432687531048,158,14,81,Tech enthusiast,Very interesting,1
79232,2491,31.807306302689682,383,12,81,Just another human,Very interesting,1
